name,name1,nationality,nationality1,dob,dob1,occupation,occupation1
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,http://dbpedia.org/resource/Company
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,http://dbpedia.org/resource/Company
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,http://dbpedia.org/resource/Company
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,http://dbpedia.org/resource/Company
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),http://dbpedia.org/resource/Chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,http://dbpedia.org/resource/Chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,http://dbpedia.org/resource/Chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,http://dbpedia.org/resource/Chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,http://dbpedia.org/resource/Chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),http://dbpedia.org/resource/Mining
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,http://dbpedia.org/resource/Mining
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,http://dbpedia.org/resource/Mining
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,http://dbpedia.org/resource/Mining
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,http://dbpedia.org/resource/Mining
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),http://dbpedia.org/resource/Conference_and_resort_hotels
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,http://dbpedia.org/resource/Conference_and_resort_hotels
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,http://dbpedia.org/resource/Conference_and_resort_hotels
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,http://dbpedia.org/resource/Conference_and_resort_hotels
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,http://dbpedia.org/resource/Conference_and_resort_hotels
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),http://dbpedia.org/resource/Owner
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,http://dbpedia.org/resource/Owner
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,http://dbpedia.org/resource/Owner
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,http://dbpedia.org/resource/Owner
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,http://dbpedia.org/resource/Owner
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mineralogy_(mining_company),Shipping company chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Mining,Shipping company chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Freight_transport,Shipping company chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Titanic_II,Shipping company chairman
Clive Palmer,Clive Palmer,,http://dbpedia.org/resource/Australians,3/26/1954,3/26/1954,http://dbpedia.org/resource/Resort_hotel,Shipping company chairman
Edward H. Linde,Edward H. Linde,,American,6/22/1941,6/22/1941,http://dbpedia.org/resource/Real_estate_development,Real estate developer
Edward H. Linde,Edward H. Linde,,American,6/22/1941,6/22/1941,http://dbpedia.org/resource/Edward_Linde__PersonFunction__1,Real estate developer
James S. Tisch,James S. Tisch,,United States,1/2/1953,1/2/1953,http://dbpedia.org/resource/James_S._Tisch__PersonFunction__1,businessman
Joan Tisch,Joan Tisch,,United States,7/14/1927,7/14/1927,http://dbpedia.org/resource/Joan_Tisch__PersonFunction__1,"Investor, Philanthropist"
Karl Wlaschek,Karl Wlaschek,,Austrian,8/4/1917,8/4/1917,http://dbpedia.org/resource/Billa_(supermarket),"Founder, Billa"
Karl Wlaschek,Karl Wlaschek,,Austrian,8/4/1917,8/4/1917,http://dbpedia.org/resource/Karl_Wlaschek__PersonFunction__1,"Founder, Billa"
Leon Black,Leon Black,,American,7/31/1951,7/31/1951,http://dbpedia.org/resource/Leon_Black__PersonFunction__1,Private equity investor and art collector
Leonard Lauder,Leonard Lauder,,American,3/19/1933,3/19/1933,http://dbpedia.org/resource/Leonard_Lauder__PersonFunction__1,"Businessman, art collector,"
Leonard Stern,Leonard Stern,,American,3/28/1938,3/28/1938,http://dbpedia.org/resource/Hartz_Mountain_Industries,"Chairman and CEO, Hartz Mountain Industries"
Leonard Stern,Leonard Stern,,American,3/28/1938,3/28/1938,http://dbpedia.org/resource/Leonard_N._Stern__PersonFunction__1,"Chairman and CEO, Hartz Mountain Industries"
Leszek Czarnecki,Leszek Czarnecki,,Polish,5/9/1962,5/9/1962,http://dbpedia.org/resource/Leszek_Czarnecki__PersonFunction__1,businessman
Sir Ka-shing Li,Sir Ka-shing Li,,http://dbpedia.org/resource/Canada,6/13/1928,6/13/1928,http://dbpedia.org/resource/Li_Ka-shing__PersonFunction__1,Chairman of Li Ka Shing Foundation
Sir Ka-shing Li,Sir Ka-shing Li,,http://dbpedia.org/resource/Canada,6/13/1928,6/13/1928,http://dbpedia.org/resource/Li_Ka_Shing_Foundation,Chairman of Li Ka Shing Foundation
Lin Rong-san,Lin Rong-san,,Taiwanese,5/27/1939,5/27/1939,http://dbpedia.org/resource/Lin_Rong-San__PersonFunction__1,"Founder, Union Bank of Taiwan; publisher of Liberty Times and Taipei Times"
Lin Rong-san,Lin Rong-san,,Taiwanese,5/27/1939,5/27/1939,http://dbpedia.org/resource/Liberty_Times,"Founder, Union Bank of Taiwan; publisher of Liberty Times and Taipei Times"
Lin Rong-san,Lin Rong-san,,Taiwanese,5/27/1939,5/27/1939,http://dbpedia.org/resource/Union_Bank_of_Taiwan,"Founder, Union Bank of Taiwan; publisher of Liberty Times and Taipei Times"
Lin Rong-san,Lin Rong-san,,Taiwanese,5/27/1939,5/27/1939,http://dbpedia.org/resource/Taipei_Times,"Founder, Union Bank of Taiwan; publisher of Liberty Times and Taipei Times"
Wang Chuanfu,Wang Chuanfu,,Chinese,4/8/1966,4/8/1966,http://dbpedia.org/resource/Chemist,"chemist, businessman"
Wang Chuanfu,Wang Chuanfu,,Chinese,4/8/1966,4/8/1966,http://dbpedia.org/resource/Wang_Chuanfu__PersonFunction__1,"chemist, businessman"
Charles Schwab,Charles Schwab,,American,7/29/1937,7/29/1937,http://dbpedia.org/resource/Charles_R._Schwab__PersonFunction__1,Businessman
Charoen Sirivadhanabhakdi,Charoen Sirivadhanabhakdi,,Thailand,5/2/1944,5/2/1944,http://dbpedia.org/resource/ThaiBev,"Chairman, ThaiBev and Fraser and Neave"
Charoen Sirivadhanabhakdi,Charoen Sirivadhanabhakdi,,Thailand,5/2/1944,5/2/1944,http://dbpedia.org/resource/Charoen_Sirivadhanabhakdi__PersonFunction__1,"Chairman, ThaiBev and Fraser and Neave"
Charoen Sirivadhanabhakdi,Charoen Sirivadhanabhakdi,,Thailand,5/2/1944,5/2/1944,http://dbpedia.org/resource/Fraser_and_Neave,"Chairman, ThaiBev and Fraser and Neave"
Chey Tae-won,Chey Tae-won,,Korean,12/3/1960,12/3/1960,http://dbpedia.org/resource/Chey_Tae-won__PersonFunction__1,Businessman
Claude Dauphin,Claude Dauphin,,French,6/10/1951,6/10/1951,http://dbpedia.org/resource/Trafigura,Executive chairman  of Trafigura Beheer BV
Claude Dauphin,Claude Dauphin,,French,6/10/1951,6/10/1951,http://dbpedia.org/resource/Claude_Dauphin_(businessman)__PersonFunction__1,Executive chairman  of Trafigura Beheer BV
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Perfumer,http://dbpedia.org/resource/Perfumer
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Perfumer
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Perfumer,http://dbpedia.org/resource/Newspaper_publisher
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Newspaper_publisher
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Perfumer,Entrepreneur
François Coty,François Coty,,France,1874-05-03,1874-05-03,http://dbpedia.org/resource/Publishing,Entrepreneur
Jeffrey Skoll,Jeffrey Skoll,,Canadian,1/16/1965,1/16/1965,http://dbpedia.org/resource/Participant_(company),"* President of eBay 
* Founder and chairman of Participant Media 
* Founder and chairman of the Skoll Foundation"
Jeffrey Skoll,Jeffrey Skoll,,Canadian,1/16/1965,1/16/1965,http://dbpedia.org/resource/EBay,"* President of eBay 
* Founder and chairman of Participant Media 
* Founder and chairman of the Skoll Foundation"
Jeffrey Skoll,Jeffrey Skoll,,Canadian,1/16/1965,1/16/1965,http://dbpedia.org/resource/Skoll_Foundation,"* President of eBay 
* Founder and chairman of Participant Media 
* Founder and chairman of the Skoll Foundation"
Jeffrey Skoll,Jeffrey Skoll,,Canadian,1/16/1965,1/16/1965,http://dbpedia.org/resource/Jeffrey_Skoll__PersonFunction__1,"* President of eBay 
* Founder and chairman of Participant Media 
* Founder and chairman of the Skoll Foundation"
Victor Smorgon,Victor Smorgon,,Australian,1/2/1913,1/2/1913,http://dbpedia.org/resource/Victor_Smorgon__PersonFunction__1,Businessman
Walter Shorenstein,Walter Shorenstein,,United States,2/15/1915,2/15/1915,http://dbpedia.org/resource/Walter_Shorenstein__PersonFunction__1,Real estate developer
Gary Burrell,Gary Burrell,,American,8/24/1937,8/24/1937,http://dbpedia.org/resource/Gary_Burrell__PersonFunction__1,electrical engineer and entrepreneur
George P. Mitchell,George P. Mitchell,,American,5/21/1919,5/21/1919,http://dbpedia.org/resource/George_P._Mitchell__PersonFunction__1,Founder of Mitchell Energy & Development Corp.; philanthropist
Gigi Pritzker,Gigi Pritzker,,American,7/27/1962,7/27/1962,http://dbpedia.org/resource/Gigi_Pritzker__PersonFunction__1,Film producer
Giuliana Benetton,Giuliana Benetton,,Italian,7/8/1937,7/8/1937,http://dbpedia.org/resource/Benetton_Group,Co-founder of Benetton Group
Giuliana Benetton,Giuliana Benetton,,Italian,7/8/1937,7/8/1937,http://dbpedia.org/resource/Giuliana_Benetton__PersonFunction__1,Co-founder of Benetton Group
Yang Lan,Yang Lan,,Chinese,3/31/1968,3/31/1968,http://dbpedia.org/resource/Yang_Lan__PersonFunction__1,Author
Yang Lan,Yang Lan,,Chinese,3/31/1968,3/31/1968,http://dbpedia.org/resource/Yang_Lan__PersonFunction__1,Philanthropist
Yang Lan,Yang Lan,,Chinese,3/31/1968,3/31/1968,http://dbpedia.org/resource/Yang_Lan__PersonFunction__1,Co-founder and former chairperson of Sun Media Group
The Lord Kirkham,The Lord Kirkham,,British,12/14/1944,12/14/1944,"http://dbpedia.org/resource/Graham_Kirkham,_Baron_Kirkham__PersonFunction__1",Businessman
Hans Rausing,Hans Rausing,,Swedish,3/25/1926,3/25/1926,http://dbpedia.org/resource/Hans_Rausing__PersonFunction__1,"Businessman, philanthropist"
Harold Simmons,Harold Simmons,,American,5/13/1931,5/13/1931,"http://dbpedia.org/resource/Valhi,_Inc.","Owner of Contran Corporation and Valhi, Inc."
Harold Simmons,Harold Simmons,,American,5/13/1931,5/13/1931,http://dbpedia.org/resource/Harold_Simmons__PersonFunction__1,"Owner of Contran Corporation and Valhi, Inc."
Hé Xiǎngjiàn,Hé Xiǎngjiàn,,Chinese,10/5/1942,10/5/1942,http://dbpedia.org/resource/He_Xiangjian__PersonFunction__1,Businessman
Hé Xiǎngjiàn,何享健,,Chinese,10/5/1942,10/5/1942,http://dbpedia.org/resource/He_Xiangjian__PersonFunction__1,Businessman
何享健,Hé Xiǎngjiàn,,Chinese,10/5/1942,10/5/1942,http://dbpedia.org/resource/He_Xiangjian__PersonFunction__1,Businessman
何享健,何享健,,Chinese,10/5/1942,10/5/1942,http://dbpedia.org/resource/He_Xiangjian__PersonFunction__1,Businessman
Tsai Wan-tsai,Tsai Wan-tsai,,Taiwanese,8/5/1929,8/5/1929,http://dbpedia.org/resource/Fubon_Financial_Holding_Co.,"Founder, Fubon Group"
Dieter Schwarz,Dieter Schwarz,,German,9/24/1939,9/24/1939,http://dbpedia.org/resource/Dieter_Schwarz__PersonFunction__1,Businessman
William Ding,William Ding,,Chinese,10/1/1971,10/1/1971,http://dbpedia.org/resource/Ding_Lei__PersonFunction__1,Founder and CEO of NetEase
William Ding,William Ding,,Chinese,10/1/1971,10/1/1971,http://dbpedia.org/resource/NetEase,Founder and CEO of NetEase
Djoko Susanto,Djoko Susanto,,Indonesian,2/9/1950,2/9/1950,http://dbpedia.org/resource/Djoko_Susanto__PersonFunction__1,"Founder, ceo of pt. sumber alfaria trijaya tbk."
Dmytro Firtash,Dmytro Firtash,,Ukrainian,5/2/1965,5/2/1965,http://dbpedia.org/resource/Dmytro_Firtash__PersonFunction__1,Businessman
Dmytro Firtash,Дмитро́ Фі́рташ,,Ukrainian,5/2/1965,5/2/1965,http://dbpedia.org/resource/Dmytro_Firtash__PersonFunction__1,Businessman
Дмитро́ Фі́рташ,Dmytro Firtash,,Ukrainian,5/2/1965,5/2/1965,http://dbpedia.org/resource/Dmytro_Firtash__PersonFunction__1,Businessman
Дмитро́ Фі́рташ,Дмитро́ Фі́рташ,,Ukrainian,5/2/1965,5/2/1965,http://dbpedia.org/resource/Dmytro_Firtash__PersonFunction__1,Businessman
Do Won Chang,Do Won Chang,,American,3/20/1954,3/20/1954,http://dbpedia.org/resource/Forever_21,Founder and former owner of Forever 21
Do Won Chang,Do Won Chang,,American,3/20/1954,3/20/1954,http://dbpedia.org/resource/Do_Won_Chang__PersonFunction__1,Founder and former owner of Forever 21
Samuel Zell,Samuel Zell,,American,9/28/1941,9/28/1941,http://dbpedia.org/resource/Sam_Zell__PersonFunction__1,Businessman
Yelena Baturina,Yelena Baturina,,Russian,3/8/1963,3/8/1963,http://dbpedia.org/resource/Inteco,Founder of Inteco and Be Open
Yelena Baturina,Yelena Baturina,,Russian,3/8/1963,3/8/1963,http://dbpedia.org/resource/Yelena_Baturina__PersonFunction__1,Founder of Inteco and Be Open
Clay Riddell,Clay Riddell,,Canadian,7/13/1937,7/13/1937,http://dbpedia.org/resource/Clay_Riddell__PersonFunction__1,Businessman
Indu Jain,Indu Jain,,Indian,9/8/1936,9/8/1936,http://dbpedia.org/resource/Indu_Jain__PersonFunction__1,Bennett Coleman & Co Ltd.
Indu Jain,Indu Jain,,Indian,9/8/1936,9/8/1936,http://dbpedia.org/resource/Indu_Jain__PersonFunction__1,Chairman and CEO of
Julian Robertson,Julian Robertson,,American,6/25/1932,6/25/1932,http://dbpedia.org/resource/Hedge_fund,Hedge fund manager and philanthropist
Julian Robertson,Julian Robertson,,American,6/25/1932,6/25/1932,http://dbpedia.org/resource/Julian_Robertson__PersonFunction__1,Hedge fund manager and philanthropist
Ken Hendricks,Ken Hendricks,,American,9/8/1941,9/8/1941,http://dbpedia.org/resource/Ken_Hendricks__PersonFunction__1,Businessman
(CBE),(CBE),,British,10/20/1931,10/20/1931,http://dbpedia.org/resource/Ken_Morrison__PersonFunction__1,Businessman
(CBE),Ken Morrison,,British,10/20/1931,10/20/1931,http://dbpedia.org/resource/Ken_Morrison__PersonFunction__1,Businessman
Ken Morrison,(CBE),,British,10/20/1931,10/20/1931,http://dbpedia.org/resource/Ken_Morrison__PersonFunction__1,Businessman
Ken Morrison,Ken Morrison,,British,10/20/1931,10/20/1931,http://dbpedia.org/resource/Ken_Morrison__PersonFunction__1,Businessman
Kenneth Fisher,Kenneth Fisher,,American,11/29/1950,11/29/1950,http://dbpedia.org/resource/Fisher_Investments,Founder and chairman of Fisher Investments
Kenneth Fisher,Kenneth Fisher,,American,11/29/1950,11/29/1950,http://dbpedia.org/resource/Kenneth_Fisher__PersonFunction__1,Founder and chairman of Fisher Investments
Kerry Stokes,Kerry Stokes,,Australian,9/13/1940,9/13/1940,http://dbpedia.org/resource/Kerry_Stokes__PersonFunction__1,Businessman
Niklas Zennström,Niklas Zennström,,Swedish,2/16/1966,2/16/1966,http://dbpedia.org/resource/Niklas_Zennström__PersonFunction__1,Entrepreneur and investor
Thomas Haskell Lee,Thomas Haskell Lee,,American,3/27/1944,3/27/1944,http://dbpedia.org/resource/Private_equity,http://dbpedia.org/resource/Private_equity
Thomas Haskell Lee,Thomas Haskell Lee,,American,3/27/1944,3/27/1944,http://dbpedia.org/resource/Thomas_H._Lee_(businessman)__PersonFunction__1,http://dbpedia.org/resource/Private_equity
Carlos Ardila Lülle,Carlos Ardila Lülle,,Colombian,6/4/1930,6/4/1930,http://dbpedia.org/resource/Carlos_Ardila_Lülle__PersonFunction__1,Businessman
Robert Friedland,Robert Friedland,,American,8/18/1950,8/18/1950,http://dbpedia.org/resource/Robert_Friedland__PersonFunction__1,Investor
Robert Friedland,Robert Friedland,,Canadian,8/18/1950,8/18/1950,http://dbpedia.org/resource/Robert_Friedland__PersonFunction__1,Investor
Richard Kinder,Richard Kinder,,American,10/19/1944,10/19/1944,http://dbpedia.org/resource/Richard_Kinder__PersonFunction__1,Businessman
Steven M. Rales,Steven M. Rales,,American,3/31/1951,3/31/1951,http://dbpedia.org/resource/Steven_M._Rales__PersonFunction__1,Businessman
Steven M. Rales,Steven M. Rales,,American,3/31/1951,3/31/1951,http://dbpedia.org/resource/Steven_M._Rales__PersonFunction__1,Film producer
Babak Zanjani,Babak Zanjani,,Iranian,3/12/1974,3/12/1974,,Businessman
Walter Annenberg,Walter Annenberg,,United States,3/13/1908,3/13/1908,,Philanthropist
Walter Annenberg,Walter Annenberg,,United States,3/13/1908,3/13/1908,,Businessman
Walter Annenberg,Walter Annenberg,,United States,3/13/1908,3/13/1908,,Investor
Walter Annenberg,Walter Annenberg,,United States,3/13/1908,3/13/1908,,Diplomat
George Ty,George Ty,,Filipino,10/18/1932,10/18/1932,,
Uday Suresh Kotak,Uday Suresh Kotak,,Indian,3/15/1959,3/15/1959,,
The Earl Cadogan,The Earl Cadogan,,British,3/24/1937,3/24/1937,,
Shahid Khan,Shahid Khan,,American,7/18/1950,7/18/1950,,
Giorgio Armani,Giorgio Armani,,Italian,7/11/1934,7/11/1934,,
